SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532459,AUNDE IND   ,B ,Q,33.20,34.95,32.95,33.85,34.95,34.35,39,5740,193767.00,
532668,AURIONPRO SO,B ,Q,123.05,132.00,123.05,129.00,126.00,127.15,21,21,2703.00,
530233,AURO LAB.   ,B ,Q,4.20,4.30,4.20,4.30,4.30,4.21,3,50,212.00,
524804,AUROB.PHARMA,A ,Q,97.65,101.90,97.00,101.00,101.00,96.50,3508,262511,26157261.00,
509009,AUSOM ENT   ,B ,Q,34.80,34.80,34.80,34.80,34.80,36.60,1,500,17400.00,
522005,AUSTIN ENGG.,B ,Q,68.00,71.45,68.00,69.50,69.40,67.90,33,491,34190.00,
533016,AUSTRAL COKE,B ,Q,1.60,1.70,1.58,1.70,1.70,1.55,180,185018,312258.00,
505010,AUTO AXLES  ,B ,Q,415.00,415.00,402.00,404.85,403.05,405.10,126,637,257613.00,
505036,AUTO COR.GOA,B ,Q,264.95,270.00,262.50,266.25,265.25,264.95,12,391,104267.00,
532797,AUTOIND     ,B ,Q,113.00,123.95,113.00,123.95,123.95,112.70,799,40293,4814560.00,
500029,AUTOLITE(I) ,B ,Q,14.70,15.65,14.70,15.40,15.40,14.48,124,1783,27231.00,
520119,AUTOMOTIVE S,B ,Q,50.60,50.60,47.50,48.50,48.50,48.25,16,79,3837.00,
500030,AUTORID.FIN ,B ,Q,1.45,1.51,1.45,1.50,1.50,1.38,14,5152,7547.00,
532406,AVANTEL LTD ,B ,Q,59.00,60.15,59.00,60.05,60.15,59.20,12,2200,131467.00,
512573,AVANTI FEEDS,T ,Q,120.00,124.85,118.00,124.25,124.40,120.75,99,10408,1268524.00,
500674,AVENTIS PH. ,B ,Q,2310.00,2310.00,2300.00,2300.00,2300.00,2280.00,8,12,27692.00,
512109,AVIVA INDS  ,B ,Q,17.00,17.00,15.50,15.50,15.50,16.20,2,500,8200.00,
532995,AVON CORP   ,B ,Q,2.41,2.75,2.41,2.73,2.74,2.50,178,104528,277464.00,
531541,AVON ORGANIC,B ,Q,39.00,39.95,37.80,39.10,38.70,39.05,550,177721,6898129.00,
519105,AVT NATURAL ,B ,Q,273.00,287.45,273.00,281.90,281.90,270.50,120,1432,405757.00,
513642,AXEL POLYMER,T ,Q,3.00,3.00,3.00,3.00,3.00,3.06,4,1520,4560.00,
532215,AXIS BANK   ,A ,Q,865.00,899.90,865.00,896.95,896.95,855.75,10300,286849,255057897.00,
531278,AXIS CAPITAL,T ,Q,22.25,23.00,22.25,23.00,23.00,23.40,5,203,4519.00,
533570,AXISGOLD    ,F ,Q,2727.95,2727.95,2701.00,2701.00,2701.00,2749.99,3,41,110767.00,
532395,AXIT IT LTD ,B ,Q,95.75,96.70,91.00,93.25,93.25,94.50,469,22778,2143776.00,
505506,AXON INFOTEC,B ,Q,10.76,11.55,10.75,11.55,11.55,11.19,7,530,5709.00,
523850,AXTEL INDUS.,T ,Q,10.00,10.90,10.00,10.90,10.90,10.40,2,350,3725.00,
526594,B NANJI ENT.,T ,Q,17.20,17.20,17.20,17.20,17.20,18.10,1,100,1720.00,
532380,BABA ARTS   ,B ,Q,7.99,8.05,7.99,8.05,8.05,7.99,17,3750,30017.00,
532989,BAFNA PHARMA,B ,Q,38.45,40.80,38.15,40.10,40.10,38.45,45,10743,421220.00,
531733,BAFNA SPG.MI,T ,Q,0.20,0.20,0.20,0.20,0.20,0.20,12,78500,15700.00,
532507,BAG FIL MED ,B ,Q,4.65,4.93,4.62,4.82,4.82,4.61,150,71106,339735.00,
500490,BAJ HOLD INV,A ,Q,648.00,657.95,648.00,654.20,657.95,643.20,331,2603,1701227.00,
532977,BAJAJ AUTO  ,A ,Q,1426.00,1463.10,1425.00,1429.55,1429.55,1426.45,4214,129245,185643720.00,
533229,BAJAJ CORP  ,B ,Q,100.05,101.70,97.50,97.95,97.95,99.75,165,6184,608667.00,
500031,BAJAJ ELECT.,B ,Q,156.45,160.90,156.45,160.05,159.65,157.15,184,4175,665885.00,
532978,BAJAJ FINSE ,A ,Q,435.50,439.90,431.00,435.75,437.00,428.75,427,7147,3111732.00,
507944,BAJAJ STEEL ,B ,Q,88.60,94.00,88.60,93.00,94.00,87.00,38,2401,220582.00,
500032,BAJAJHIND.LT,B ,Q,28.80,29.20,28.25,28.60,28.60,28.20,3252,819778,23521428.00,
500034,BAJFINANCE  ,B ,Q,613.00,629.85,613.00,627.70,629.00,612.40,34,264,165116.00,
524824,BAL PHARMA  ,B ,Q,16.95,19.50,16.95,19.00,19.30,16.95,58,7323,137267.00,
514199,BALA TEC IND,T ,Q,1.16,1.16,1.16,1.16,1.16,1.22,1,100,116.00,
530999,BALAJI AMINE,B ,Q,35.95,36.30,34.50,35.65,35.65,34.00,96,6252,219167.00,
532382,BALAJI TELE.,B ,Q,36.00,37.40,35.80,36.75,36.75,36.00,605,53284,1948231.00,
500102,BALARPUR IND,B ,Q,19.95,21.40,19.00,19.90,19.90,18.90,1169,314950,6236408.00,
513142,BALASORE    ,B ,Q,12.63,13.65,12.50,13.51,13.50,12.17,164,38724,512001.00,
502355,BALKRISH IND,B ,Q,162.50,164.15,160.80,161.50,161.10,161.00,67,6183,998699.00,
532485,BALMER LA.IN,B ,Q,145.35,153.00,144.30,145.70,145.15,147.00,99,4871,718548.00,
523319,BALMER LAWRI,B ,Q,484.95,489.90,478.40,480.50,480.50,477.80,390,7874,3799583.00,
500038,BALRAM.CHINI,B ,Q,39.80,40.85,39.50,39.75,39.55,40.10,2093,522266,20919293.00,
519295,BAMBINO AGRO,T ,Q,26.30,26.60,26.30,26.60,26.60,26.00,9,703,18544.00,
531591,BAMPSL SECUR,B ,Q,1.26,1.29,1.20,1.28,1.29,1.26,84,332297,422202.00,
526849,BANARAS BEAD,T ,Q,30.05,30.05,29.35,29.45,29.50,29.50,7,460,13639.00,
509053,BANAS FIN.  ,T ,Q,53.05,53.25,52.30,53.20,53.20,53.00,222,1134700,60291872.00,
500039,BANCO PROD. ,B ,Q,63.50,65.90,62.55,64.90,64.90,63.30,36,2862,185208.00,
532946,BANG        ,B ,Q,16.00,17.50,16.00,17.35,17.40,16.45,44,1212,20566.00,
590106,BANK BEES   ,B ,Q,861.75,889.00,861.75,886.50,889.00,849.00,17,88,76645.00,
532525,BANK MAHA   ,B ,Q,43.00,44.00,43.00,43.60,43.60,42.95,530,53200,2326431.00,
500041,BANNARI AMAN,B ,Q,510.00,528.00,510.00,527.00,528.00,518.80,23,104,54344.00,
532674,BANNARI AMMA,B ,Q,67.90,68.00,65.55,65.95,65.55,69.15,123,450,30116.00,
503722,BANSW.SYNTEX,B ,Q,78.50,82.45,78.50,80.60,80.60,78.30,80,7625,615122.00,
532916,BARAK VALL  ,B ,Q,12.50,13.00,12.50,13.00,13.00,12.92,12,5226,67805.00,
513502,BARODA EXTR.,T ,Q,19.00,19.00,19.00,19.00,19.00,18.15,1,100,1900.00,
532694,BARTRONICSIN,B ,Q,30.45,31.50,29.90,31.00,31.00,29.80,1378,158141,4878674.00,
524687,BASANT AGRO ,B ,Q,3.94,4.00,3.86,3.95,3.95,3.72,30,70239,276810.00,
500042,BASF INDIA  ,B ,Q,461.00,484.65,461.00,475.25,475.25,456.10,465,7445,3521246.00,
500043,BATA INDIA  ,A ,Q,553.05,589.70,553.05,586.55,586.55,550.30,5560,256794,146734064.00,
522004,BATLIBOI LTD,B ,Q,14.56,15.15,14.16,15.00,15.00,14.21,18,1502,21550.00,
506285,BAYER CROP  ,B ,Q,745.00,752.00,736.05,738.70,738.70,742.05,117,1391,1032005.00,
508136,BB REALTY   ,B ,Q,88.00,91.90,88.00,91.90,91.90,85.15,10,328,29211.00,
506971,BB REALTY   ,B ,Q,12.80,15.60,12.80,14.25,14.25,14.20,28,11010,152995.00,
531178,BCC FINANCE ,B ,Q,10.41,10.41,10.41,10.41,10.41,9.92,1,100,1041.00,
517246,BCC FUBA    ,B ,Q,3.60,3.60,3.60,3.60,3.60,3.44,4,2500,9000.00,
524828,BDH INDUS.  ,B ,Q,17.10,17.10,17.10,17.10,17.10,17.10,1,500,8550.00,
531937,BECKONSIND  ,B ,Q,0.82,0.89,0.82,0.87,0.88,0.85,65,71571,62592.00,
533270,BEDMUTHA IN ,B ,Q,26.70,28.05,25.90,28.05,28.05,26.75,887,451629,12245147.00,
532645,BEEYU OVERSE,T ,Q,3.09,3.09,3.09,3.09,3.09,2.95,18,6450,19930.00,
515035,BELL CERAMIC,B ,Q,10.40,11.44,10.40,11.44,11.44,10.40,4,850,9516.00,
500048,BEML LTD    ,B ,Q,500.00,508.00,492.15,505.95,505.95,497.80,705,13137,6636454.00,
532230,BENGAL TEA &,B ,Q,23.10,24.20,22.50,23.10,23.10,22.70,30,6341,146813.00,
533095,BENGLA& ASM ,B ,Q,199.70,199.70,190.10,193.50,198.95,192.50,6,133,25765.00,
509480,BERGER PAINT,B ,Q,91.40,93.90,91.00,93.40,93.40,90.80,283,12461,1158896.00,
524606,BERYL DRUGS ,B ,Q,18.30,18.30,16.75,17.00,17.00,17.90,66,9937,170187.00,
508664,BEST E.HOTEL,B ,Q,29.40,29.40,27.00,27.00,27.00,28.00,6,550,14970.00,
500046,BEST&CROMPT.,B ,Q,8.67,8.93,8.10,8.42,8.90,8.34,26,4205,35549.00,
512477,BETEX INDIA ,T ,Q,130.95,130.95,130.95,130.95,130.95,137.80,1,100,13095.00,
533303,BF INVEST   ,B ,Q,46.50,49.95,46.50,47.30,47.00,47.50,60,7424,358106.00,
532430,BF UTILI    ,B ,Q,305.00,320.00,302.50,315.85,315.85,300.70,9804,327064,102274991.00,
511664,BGIL FL TEC ,B ,Q,3.90,3.93,3.64,3.64,3.64,3.75,17,8876,34638.00,
533499,BGLOBAL     ,B ,Q,7.55,7.70,7.41,7.51,7.51,7.50,69,22674,171375.00,
532930,BGR ENERGY  ,B ,Q,204.00,207.80,200.70,205.45,205.45,199.05,6084,246993,50505283.00,
524663,BH.IMMUN&BIO,B ,Q,9.99,10.35,9.37,10.27,10.30,9.69,73,25315,256760.00,
500051,BHAG GAS    ,B ,Q,3.50,3.68,3.12,3.48,3.48,3.31,65,20539,69083.00,
530803,BHAGERIA DYE,T ,Q,20.00,22.00,20.00,22.00,22.00,21.00,3,240,5021.00,
531719,BHAGIRA.CHEM,B ,Q,21.25,22.45,21.25,22.40,22.40,22.35,8,660,14411.00,
530095,BHAGWANDAS M,B ,Q,8.44,8.44,8.00,8.15,8.15,8.04,6,10976,91222.00,
504646,BHAGWATI AUT,B ,Q,28.80,29.45,28.80,29.45,29.45,28.10,3,202,5948.00,
532845,BHAGWATI BAN,B ,Q,78.50,84.40,74.00,75.25,75.25,78.65,894,9093,719084.00,
512296,BHAGYA INL* ,B ,Q,19.50,20.00,19.50,19.70,19.75,19.10,43,4299,84922.00,
514442,BHAGYA.WOOD ,B ,Q,9.13,9.14,8.31,8.31,8.31,8.71,5,400,3448.00,
512608,BHANDARI HOS,B ,Q,23.50,24.00,22.10,22.50,22.80,22.80,64,12611,287553.00,
500052,BHANSALI ENG,B ,Q,21.65,23.65,21.65,22.95,22.95,23.10,49,7902,180669.00,
511501,BHARAT BHUSH,B ,Q,9.25,9.30,9.25,9.30,9.30,9.50,9,3500,32500.00,
503960,BHARAT BIJLE,B ,Q,625.00,648.00,624.00,643.85,643.85,619.80,1268,10567,6751232.00,
500049,BHARAT ELECT,A ,Q,1451.00,1460.00,1438.00,1444.10,1444.10,1435.05,201,461,667987.00,
531862,BHARAT FERTI,B ,Q,59.00,59.00,54.00,55.20,56.90,54.80,12,301,16725.00,
500493,BHARAT FORGE,A ,Q,263.85,279.85,263.85,277.85,277.85,263.85,1381,44009,12080323.00,
505688,BHARAT GEARS,B ,Q,47.55,47.55,44.00,46.30,46.10,44.60,212,4416,197667.00,
500547,BHARAT PET. ,A ,Q,472.00,487.25,471.10,482.75,482.75,469.30,1474,33280,16004999.00,
590021,BHARAT RA(PS,B ,Q,137.00,139.55,127.50,130.15,130.15,138.80,17,1332,178364.00,
523229,BHARAT SEATS,B ,Q,13.50,14.40,13.30,14.01,14.19,13.80,20,4438,61724.00,
532609,BHARSHIP    ,B ,Q,75.00,79.40,75.00,77.90,77.90,74.55,1642,86685,6722029.00,
532454,BHARTI ARTL ,A ,Q,323.80,333.00,321.50,330.65,330.65,321.20,7325,343178,112886559.00,
526666,BHARTIYA INT,B ,Q,54.50,54.50,53.15,54.00,54.25,53.05,61,5102,275022.00,
524332,BHATINDA CH.,B ,Q,28.05,30.30,28.05,30.15,30.30,29.50,10,333,9579.00,
518017,BHEEMA CEM  ,B ,Q,12.75,13.75,12.70,13.47,13.05,13.15,19,3250,43671.00,
500103,BHEL        ,A ,Q,258.30,267.25,258.30,264.90,264.90,258.55,6949,435558,115368854.00,
514272,BHILWARA SP.,T ,Q,6.00,6.54,6.00,6.54,6.54,6.23,2,201,1206.00,
533108,BHILWRA TEC ,B ,Q,6.49,6.50,5.69,5.70,5.70,5.64,20,11112,64144.00,
506027,BHORUKA ALU.,B ,Q,2.51,2.66,2.51,2.56,2.56,2.51,77,44769,115172.00,
500055,BHUSH STEEL ,A ,Q,329.70,336.65,329.70,335.10,335.10,330.85,694,99949,33353534.00,
513333,BHUWALKA ST.,B ,Q,20.25,20.25,19.00,19.55,19.95,18.50,12,4262,83218.00,
500058,BIHAR SPONGE,B ,Q,5.94,6.05,5.67,6.01,6.03,5.77,24,8271,48649.00,
533321,BIL ENERGY  ,B ,Q,70.00,75.65,69.50,75.15,75.15,68.80,88,9510,699481.00,
526853,BILCARE LTD.,B ,Q,194.35,205.75,193.10,200.95,200.95,191.10,1869,56437,11366444.00,
531590,BILPOWER LTD,B ,Q,61.85,75.00,61.85,68.90,68.90,65.25,956,28467,2015589.00,
505681,BIMETAL BEAR,B ,Q,242.00,254.00,241.55,249.70,252.00,240.00,24,255,63827.00,
523054,BIN.TEX.PR(P,T ,Q,325.00,325.00,325.00,325.00,325.00,323.40,1,25,8125.00,
500059,BINANI IND. ,B ,Q,95.80,102.80,95.80,100.60,100.60,96.70,439,16677,1669128.00,
514215,BINNY LTD.  ,T ,Q,36.10,38.95,36.10,38.95,38.95,37.90,3,200,7362.00,
512253,BIO GREEN I ,B ,Q,7.35,7.35,7.35,7.35,7.35,7.00,7,5630,41380.00,
532523,BIOCON LTD. ,A ,Q,278.80,280.85,275.00,278.00,278.00,273.75,1135,41031,11421541.00,
524396,BIOFIL CHEM ,B ,Q,4.62,5.50,4.62,5.50,5.50,5.25,12,1505,8012.00,
532330,BIOPAC INDIA,B ,Q,6.39,6.84,6.06,6.10,6.70,6.00,11,1703,10654.00,
511607,BIR SHL EDU ,B ,Q,8.55,10.13,8.55,9.66,9.72,8.55,380,92204,894890.00,
512332,BIRLA CAP   ,B ,Q,1.32,1.32,1.25,1.32,1.32,1.25,10,7587,9869.00,
500335,BIRLA CORPN.,B ,Q,270.00,274.85,269.05,269.95,269.80,269.95,23,317,85942.00,
533006,BIRLA COTSYN,B ,Q,0.28,0.28,0.27,0.28,0.28,0.27,62,774996,216990.00,
500060,BIRLA ERIC. ,B ,Q,9.35,10.15,9.25,10.14,10.15,9.31,39,1017,9792.00,
517001,BIRLA POWER ,B ,Q,0.58,0.61,0.55,0.60,0.60,0.56,488,2461144,1423721.00,
522105,BIRLA PRETEC,B ,Q,4.98,5.25,4.98,5.05,5.05,4.76,36,9803,50143.00,
533469,BIRLAPACIFIC,B ,Q,6.25,6.25,5.96,5.99,6.00,5.99,153,160974,975366.00,
505426,BIRLMCTOL   ,B ,Q,5.25,5.45,4.90,5.24,5.24,5.45,23,1910,9863.00,
531671,BISIL PLAST ,B ,Q,0.60,0.66,0.60,0.66,0.66,0.60,14,24862,16284.00,
526709,BITS LTD.   ,T ,Q,0.52,0.52,0.50,0.52,0.52,0.50,15,16130,8136.00,
532719,BL KASHYAP  ,B ,Q,10.25,10.80,10.01,10.45,10.53,10.05,306,37432,392640.00,
514183,BLA ROS IND ,B ,Q,6.50,6.50,6.50,6.50,6.50,6.35,3,1000,6500.00,
532290,BLB LTD.    ,B ,Q,3.65,3.65,3.35,3.50,3.50,3.35,19,6549,22832.00,
506197,BLISSGVS PH ,B ,Q,22.80,23.30,22.40,23.05,23.10,22.55,108,17156,395969.00,
531175,BLS INFOTE  ,B ,Q,0.26,0.27,0.26,0.26,0.26,0.27,16,78520,20845.00,
508939,BLUE CIRCLE ,B ,Q,74.30,74.55,74.25,74.55,74.55,74.45,320,211593,15739616.00,
526612,BLUE DART EX,B ,Q,1600.00,1610.25,1586.40,1593.95,1593.95,1572.50,38,191,305736.00,
500067,BLUE STAR   ,B ,Q,167.15,167.75,162.55,165.85,165.40,163.85,115,1361,225776.00,
532346,BLUE STAR IN,B ,Q,69.95,70.75,68.45,69.45,69.45,67.45,18,442,30940.00,
532781,BLUEBIRD(I) ,T ,Q,3.10,3.10,2.95,2.97,2.97,3.10,9,1870,5716.00,
531713,BLUECHIP STO,T ,Q,6.51,6.51,6.51,6.51,6.51,6.20,2,600,3906.00,
531495,BLUECOAST   ,B ,Q,129.35,129.35,120.00,120.00,120.00,123.20,2,2037,244449.00,
500069,BNK CAPITAL ,B ,Q,19.70,19.90,19.70,19.75,19.75,19.55,5,334,6584.00,
632134,BNK OF BA(FI,A ,Q,711.00,724.00,710.00,720.00,720.00,707.00,38,395440,282945601.00,
532134,BNK OF BAROD,A ,Q,701.75,717.30,701.00,714.30,714.30,695.45,2484,47971,34178251.00,
532149,BNK OF INDIA,A ,Q,296.50,305.75,295.00,303.10,303.10,293.55,2010,71997,21783016.00,
530809,BNR UDYOG   ,B ,Q,12.99,12.99,12.10,12.99,12.99,12.73,3,13,159.00,
523457,BOC (I) LTD.,B ,Q,280.00,308.00,280.00,302.00,302.00,277.80,506,21897,6511450.00,
524370,BODAL CHEM  ,B ,Q,16.00,16.45,15.55,16.45,16.45,14.96,81,12472,202365.00,
500020,BOM DYEING  ,B ,Q,385.00,393.80,384.00,390.15,390.15,382.30,1436,41195,16059634.00,
501425,BOM.BURMAH  ,B ,Q,383.00,398.95,376.05,388.40,388.40,378.80,147,2012,784845.00,
531276,BOM.SWA.STOR,T ,Q,29.65,32.10,29.65,32.10,32.10,31.10,7,800,24150.00,
532678,BOMBAY RAYON,B ,Q,280.10,282.95,277.55,281.15,280.75,280.80,56,940,264141.00,
506315,BORAX MORARJ,B ,Q,30.55,33.00,30.55,33.00,33.00,31.85,2,101,3088.00,
502219,BOROSIL GLAS,B ,Q,858.45,858.45,841.50,850.00,850.00,850.00,12,819,696135.00,
500530,BOSCH LTD   ,A ,Q,7000.00,7099.80,7000.00,7071.20,7090.00,6972.70,129,5311,37593071.00,
500074,BPL LTD.    ,B ,Q,18.45,19.50,18.35,19.00,19.00,18.40,499,71624,1351947.00,
505690,BRADY MORRIS,B ,Q,42.75,47.15,42.75,47.15,47.15,44.95,3,62,2918.00,
531194,BRAHMA INF  ,B ,Q,59.00,59.75,55.50,55.60,55.75,59.65,26,3972,223530.00,
590081,BRAHMANAND  ,B ,Q,4.57,4.57,4.57,4.57,4.57,4.80,1,100,457.00,
520115,BRAKES AUTO ,T ,Q,3.46,3.46,3.14,3.45,3.46,3.30,5,1502,5068.00,
533059,BRAND HOUSE ,B ,Q,14.59,15.55,14.10,14.35,14.35,14.54,316,35605,531473.00,
531203,BRAND REAL  ,T ,Q,46.50,46.50,46.50,46.50,46.50,45.25,1,5000,232500.00,
530207,BRAWN BIO   ,B ,Q,7.45,7.98,7.38,7.40,7.40,7.76,8,204,1506.00,
511628,BRESCON CORP,B ,Q,54.60,57.00,53.00,56.05,56.05,54.60,10,3201,175892.00,
530249,BRIDGE SECUR,T ,Q,25.20,25.20,25.20,25.20,25.20,24.00,1,1,25.00,
532929,BRIGADE     ,B ,Q,47.80,53.50,47.75,51.65,51.65,46.80,490,26583,1368429.00,
526731,BRIGHT BROS.,B ,Q,40.35,40.35,40.35,40.35,40.35,42.00,1,20,807.00,
531723,BRILLIANT SE,B ,Q,44.70,47.70,43.05,45.85,44.25,44.80,34,1199,55230.00,
500825,BRITANIA IND,A ,Q,450.00,451.00,446.05,447.20,448.00,447.45,184,30157,13565558.00,
532816,BROADCAST   ,B ,Q,8.70,8.70,8.70,8.70,8.70,8.29,12,2054,17869.00,
533543,BROOKS LABS ,B ,Q,14.25,14.75,13.80,14.44,14.44,13.78,242,60006,853690.00,
590061,BRUSHMAN IND,T ,Q,2.55,2.81,2.55,2.55,2.55,2.68,9,1700,4392.00,
533276,BS TRANSCOM ,B ,Q,138.10,146.40,138.10,144.55,145.00,138.80,458,23896,3425550.00,
532123,BSE  INFRA  ,B ,Q,2.90,3.44,2.88,3.44,3.44,2.87,226,123328,402241.00,
532931,BURNPUR     ,B ,Q,6.45,6.85,6.30,6.45,6.50,6.41,60,19184,122713.00,
531373,BYKE HOSP   ,B ,Q,99.00,99.00,95.05,95.05,95.05,100.05,145,18634,1788231.00,
532813,C & C CONSTR,B ,Q,89.00,90.00,87.30,89.75,90.00,86.55,30,590,52395.00,
500077,CABLE CORP. ,B ,Q,21.25,23.00,21.20,22.70,22.60,21.90,39,3787,84885.00,
532321,CADILA HEALT,A ,Q,693.00,694.75,671.00,684.00,685.00,694.55,265,4112,2814700.00,
532792,CAIRN IND   ,A ,Q,334.20,341.40,334.20,336.70,336.70,334.10,2662,122432,41426781.00,
517236,CALCOM VISIO,B ,Q,2.54,2.54,2.54,2.54,2.54,2.54,1,500,1270.00,
532386,CALIFORN.SOF,B ,Q,18.50,18.50,18.50,18.50,18.50,18.10,1,100,1850.00,
526652,CALS REF LTD,B ,Q,0.24,0.24,0.23,0.23,0.24,0.23,1182,15630069,3687320.00,
532616,CAM SOLU    ,B ,Q,22.60,22.60,18.45,19.97,19.97,18.86,724,14303,295295.00,
532801,CAMBRIDGE   ,B ,Q,9.00,9.25,8.28,9.25,9.25,8.60,4,325,2768.00,
532834,CAMLIN FINE ,T ,Q,115.10,118.10,115.00,115.10,115.10,114.95,10,465,53748.00,
523207,CAMLIN LTD. ,B ,Q,37.80,38.65,37.05,37.95,37.60,36.70,680,71947,2734222.00,
500078,CAMPH.& ALL ,B ,Q,91.00,93.95,90.00,92.10,92.00,90.75,22,1367,125474.00,
590076,CAMSON BIO  ,B ,Q,53.40,54.00,49.80,52.90,52.90,50.30,1150,233453,12122684.00,
532483,CANARA BANK ,A ,Q,398.45,414.90,397.00,412.65,414.00,394.40,2062,61539,25181092.00,
511196,CANFIN HOMES,B ,Q,95.10,96.95,94.10,96.00,96.00,94.75,65,3715,355140.00,
533267,CANTABIL    ,B ,Q,17.00,17.35,16.70,17.18,17.10,16.52,81,8129,138167.00,
524742,CAPLIN POINT,T ,Q,22.50,24.55,22.50,24.55,24.55,23.40,16,2600,62395.00,
509486,CAPRIHANS   ,B ,Q,48.50,48.95,48.15,48.35,48.35,48.40,7,520,25159.00,
513375,CARBORUNDUM ,B ,Q,140.05,141.95,137.40,137.95,137.95,138.75,227,3370,469810.00,
533260,CAREERP     ,B ,Q,215.20,234.50,215.20,230.10,230.10,216.25,693,17037,3918740.00,
500446,CAROL INFO* ,B ,Q,165.50,167.50,164.40,165.50,165.50,163.15,71,4656,773129.00,
500870,CASTROL     ,A ,Q,412.00,424.00,410.50,418.20,418.20,408.35,858,13583,5685273.00,
531682,CAT TECHN.  ,T ,Q,2.18,2.28,2.08,2.20,2.20,2.18,141,169841,374917.00,
531900,CCL INTER   ,B ,Q,20.75,20.75,19.20,19.30,19.25,19.85,26,4165,82139.00,
519600,CCL PRODUCTS,B ,Q,133.45,138.00,133.05,134.20,135.00,132.05,217,5167,701710.00,
532405,CCS INFOTECH,B ,Q,3.74,4.04,3.60,3.73,3.88,3.96,28,11531,42892.00,
500878,CEAT LIMITED,B ,Q,75.50,81.40,75.50,80.50,80.50,75.55,1521,63787,5094381.00,
533272,CEBBCO      ,B ,Q,63.00,70.50,63.00,68.20,68.20,62.55,1786,151895,10171739.00,
530789,CEEJAY FINAN,B ,Q,18.00,19.25,17.90,19.10,19.10,18.55,6,116,2090.00,
532695,CELEBRITYFAS,B ,Q,5.60,5.60,5.27,5.29,5.27,5.57,9,396,2118.00,
532871,CELESTIAL   ,B ,Q,17.25,17.70,17.20,17.20,17.20,17.15,31,1600,28016.00,
522251,CENLUB INDUS,B ,Q,24.60,25.90,24.60,25.65,25.90,24.10,20,1730,43683.00,
531380,CENTENIAL SU,T ,Q,5.63,5.63,5.63,5.63,5.63,5.37,1,100,563.00,
532885,CENTRAL BK  ,A ,Q,71.50,75.25,71.05,74.70,74.70,71.45,1799,140493,10367697.00,
501827,CENTRAL RLY ,T ,Q,61.75,61.80,60.00,60.00,60.00,58.90,10,218,13235.00,
509499,CENTRON IND ,T ,Q,25.00,25.00,25.00,25.00,25.00,25.70,1,50,1250.00,
517544,CENTUM ELEC ,B ,Q,49.50,50.10,49.50,49.60,49.60,47.60,3,125,6207.00,
500280,CENTURY ENKA,B ,Q,107.95,112.65,107.05,111.20,111.20,107.05,392,22541,2496523.00,
500083,CENTURY EXT ,B ,Q,2.55,2.65,2.50,2.56,2.61,2.61,77,16650,42650.00,
500040,CENTURY TEXT,B ,Q,226.20,235.00,225.25,234.45,234.45,224.35,2669,138422,32082520.00,
532548,CENTURYPLY  ,B ,Q,48.00,49.50,47.75,48.00,48.00,48.00,39,1276,61654.00,
532443,CERA SANITAR,B ,Q,176.00,179.00,173.00,176.20,176.20,175.50,37,494,86772.00,
532413,CEREBRA INTE,B ,Q,24.80,26.50,24.80,26.40,26.50,24.85,128,44281,1154047.00,
500084,CESC LTD.   ,A ,Q,214.75,214.95,213.05,213.90,213.90,213.25,536,17398,3725838.00,
590089,CHAKKILAM IN,T ,Q,40.50,40.50,38.40,40.25,40.20,39.75,24,2175,86170.00,
530307,CHAMANLAL SE,B ,Q,23.80,24.00,22.75,23.45,23.45,24.60,10,925,21896.00,
500085,CHAMBAL FERT,A ,Q,83.65,84.65,82.55,82.85,82.85,83.00,3226,268620,22430229.00,
522292,CHANDNI TE  ,B ,Q,2.15,2.15,1.97,2.08,2.14,2.06,9,7912,16693.00,
512624,CHANDRIKA TR,T ,Q,4.55,4.55,4.55,4.55,4.55,4.34,2,300,1365.00,
531337,CHANNEL GUID,B ,Q,6.75,7.05,6.75,7.00,7.00,7.05,6,3640,25350.00,
511696,CHARTERED CA,B ,Q,43.30,44.85,42.40,42.45,42.45,47.10,20,1271,54540.00,
531977,CHARTERLOGIS,B ,Q,23.60,24.40,23.20,24.00,24.00,23.95,99,11288,268870.00,
526917,CHD DEV LTD ,B ,Q,4.15,4.15,3.96,4.01,4.06,4.16,87,79860,324006.00,
530871,CHEMBOND CHM,B ,Q,173.90,174.90,160.00,160.50,160.50,157.70,9,1225,205316.00,
533026,CHEMCEL     ,B ,Q,2.86,3.00,2.86,2.94,2.94,2.90,27,28050,83402.00,
506894,CHEMFAB ALK ,B ,Q,48.30,48.30,47.25,47.90,48.15,47.40,23,1163,55626.00,
506355,CHEMPLAST SA,B ,Q,4.40,4.55,4.20,4.45,4.41,4.25,67,23721,104254.00,
500110,CHENNAI PET.,B ,Q,161.00,164.00,161.00,162.95,162.95,161.35,190,4288,697442.00,
521056,CHESLIND TEX,B ,Q,8.74,8.74,8.74,8.74,8.74,9.19,3,1000,8740.00,
590001,CHETTINAD(PS,B ,Q,501.75,563.00,501.75,546.15,546.15,540.00,95,275,150968.00,
526817,CHEVIOT CO. ,B ,Q,274.40,280.80,274.40,279.45,280.80,274.30,30,1061,295645.00,
530495,CHHATT IND  ,B ,Q,3.40,3.41,3.40,3.41,3.41,3.57,3,416,1414.00,
